player_id,player_name,appearances,teams,total_points,position_id,position,attack_rating,defence_rating,overall_rating,reliability,reliable_overall
236,Sam Halsall,79,2,128.0,5,Position 5,0.08629883950471051,0.6683350128416645,0.754633852346375,1.0,0.754633852346375
68,Hugo Salabio,44,5,0.0,16,Position 16,0.6663714330830649,0.08462529333633087,0.7509967264193957,1.0,0.7509967264193957
742,Matty Fozard,23,1,12.0,17,Position 17,0.1432660767208463,0.8446099646800624,0.9878760414009087,0.758287544405155,0.7490940976105803
737,Richard Myler,27,1,29.0,7,Position 7,0.1859800387200171,0.7244139958138692,0.9103940345338863,0.8215838362577492,0.7479650233985202
594,Adam Tangata,17,1,4.0,16,Position 16,0.36474317890357866,0.7763751058445542,1.1411182847481327,0.6519202405202649,0.7439181066550747
59,Adam Swift,98,3,288.0,5,Position 5,0.48889573177777657,0.248495696798341,0.7373914285761176,1.0,0.7373914285761176
615,Anthony Gelling,17,2,32.0,3,Position 3,-0.2953024615475831,1.392797836160567,1.097495374612984,0.6519202405202649,0.7154794485875747
90,Waqa Blake,38,2,76.0,3,Position 3,0.46838008506152234,0.24406960447866127,0.7124496895401836,0.9746794344808963,0.6944100604971163
194,Jordan Dezaria,98,4,16.0,16,Position 16,0.27721365152641747,0.4166053565957003,0.6938190081221178,1.0,0.6938190081221178
423,Josh Jones,85,3,56.0,12,Position 12,0.2609932079677537,0.42427099167032384,0.6852641996380775,1.0,0.6852641996380775
180,Luke Thompson,98,2,52.0,10,Position 10,-0.48789743088471854,1.1718922133172405,0.6839947824325219,1.0,0.6839947824325219
43,Tom Amone,85,3,60.0,8,Position 8,0.11615598285249709,0.5647759515415801,0.6809319343940772,1.0,0.6809319343940772
404,Kai Pearce-Paul,60,1,32.0,11,Position 11,-0.712025229517056,1.3874788147605033,0.6754535852434472,1.0,0.6754535852434472
284,Guillermo Aispuro-Bichet,45,1,188.0,1,Position 1,0.7199656352017622,-0.05044534117883689,0.6695202940229252,1.0,0.6695202940229252
69,Adam Milner,112,2,36.0,9,Position 9,0.09414826433946923,0.5610979441880057,0.655246208527475,1.0,0.655246208527475
825,AJ Towse,13,1,24.0,14,Position 14,0.5777566764403577,0.5703258020720939,1.1480824785124515,0.570087712549569,0.6545077139934032
209,James Harrison,90,2,68.0,8,Position 8,1.1836111063423789,-0.5324393419997554,0.6511717643426235,1.0,0.6511717643426235
225,Benjamin Garcia,157,1,80.0,13,Position 13,-0.27342262630315006,0.916872227147862,0.6434496008447119,1.0,0.6434496008447119
254,James McDonnell,103,2,116.0,11,Position 11,-0.17729129865394067,0.8187601787847645,0.6414688801308238,1.0,0.6414688801308238
612,Kyle Wood,59,1,36.0,17,Position 17,0.3223020043399401,0.31436956394313936,0.6366715682830795,1.0,0.6366715682830795
447,Jamie Shaul,60,2,65.0,1,Position 1,-0.3238186126418085,0.9079041240500398,0.5840855114082313,1.0,0.5840855114082313
280,Ben McNamara,73,3,102.0,15,Position 15,1.0644768383393866,-0.483813145591671,0.5806636927477156,1.0,0.5806636927477156
171,Kruise Leeming,160,4,135.0,9,Position 9,-0.33004875622684876,0.8932246809593409,0.5631759247324921,1.0,0.5631759247324921
372,Greg Minikin,75,3,76.0,3,Position 3,0.1675705361934724,0.3940004790628423,0.5615710152563147,1.0,0.5615710152563147
141,Shane Wright,80,2,52.0,12,Position 12,-0.5558568255682871,1.1157408860854914,0.5598840605172043,1.0,0.5598840605172043
286,Paul McShane,130,2,101.0,9,Position 9,-0.23355837832915652,0.7887260106638553,0.5551676323346988,1.0,0.5551676323346988
239,King Vuniyayawa,81,4,24.0,16,Position 16,-0.5272824242999473,1.0771116418747326,0.5498292175747853,1.0,0.5498292175747853
430,Louie McCarthy-Scarsbrook,111,1,56.0,16,Position 16,-1.1274056748852246,1.6693926854351329,0.5419870105499083,1.0,0.5419870105499083
128,Nene Macdonald,61,3,76.0,3,Position 3,0.04235218733768844,0.497678415076635,0.5400306024143234,1.0,0.5400306024143234
672,Gareth Ellis,25,1,0.0,13,Position 13,0.5437600075842498,0.12862602606915638,0.6723860336534062,0.7905694150420949,0.5315678333078476
725,Mickey Paea,23,1,16.0,10,Position 10,0.5842662725432045,0.10020860341139065,0.6844748759545951,0.758287544405155,0.519028772894633
622,Dominic Manfredi,15,1,16.0,2,Position 2,0.7720493097238889,0.06491461177064389,0.8369639214945328,0.6123724356957945,0.5125336351951107
336,Ben Littlewood,13,3,0.0,18,Position 18,0.23072439000743644,0.6486286196728819,0.8793530096803184,0.570087712549569,0.5013083458122317
698,Ben Jones-Bishop,43,2,64.0,2,Position 2,0.5576900595330972,-0.05733563141428257,0.5003544281188147,1.0,0.5003544281188147
722,Akuila Uate,12,1,20.0,5,Position 5,0.9033525970003158,-0.005570627486886213,0.8977819695134296,0.5477225575051661,0.4917354364239207
71,Adam Clune,36,1,24.0,6,Position 6,0.4937720825676418,0.023588742551054493,0.5173608251186963,0.9486832980505138,0.49081157385573987
839,Ewan Irwin,20,1,132.0,7,Position 7,0.5657849263776044,0.12805977441827468,0.693844700795879,0.7071067811865476,0.4906222930231172
417,Kenny Edwards,93,3,40.0,12,Position 12,-0.3078672874747106,0.7921134974606314,0.48424620998592083,1.0,0.48424620998592083
210,Jordan Crowther,130,2,24.0,18,Position 18,-0.13335233783708225,0.6155245576810964,0.48217221984401415,1.0,0.48217221984401415
126,Paul Momirovski,23,1,28.0,3,Position 3,-0.03454686556509089,0.6559636008970444,0.6214167353319535,0.758287544405155,0.47121257028713515
281,Oliver Holmes,91,3,60.0,12,Position 12,-0.15953255898645544,0.6271523038227486,0.4676197448362931,1.0,0.4676197448362931
485,Thomas Leuluai,69,1,24.0,7,Position 7,0.4305294800785229,0.03445948672996929,0.46498896680849217,1.0,0.46498896680849217
159,Danny Richardson,71,6,401.0,7,Position 7,0.5207986088608765,-0.05890315135048277,0.46189545751039374,1.0,0.46189545751039374
212,Joe Philbin,152,1,40.0,16,Position 16,-0.04478879086050433,0.5060666996732602,0.4612779088127559,1.0,0.4612779088127559
318,Sam Eseh,65,5,24.0,16,Position 16,0.25323271802531877,0.2054110671852299,0.45864378521054866,1.0,0.45864378521054866
77,Matt Whitley,158,2,156.0,12,Position 12,-0.0781753866202117,0.5359962783143016,0.4578208916940899,1.0,0.4578208916940899
215,Lachlan Fitzgibbon,35,1,8.0,12,Position 12,-0.20660372573179211,0.6922912402809894,0.48568751454919734,0.9354143466934853,0.4543190691192201
245,Tom Forber,27,3,12.0,17,Position 17,0.2578009649775839,0.28004755620579097,0.5378485211833749,0.8215838362577492,0.44188765135939445
416,Nathan Massey,91,1,8.0,13,Position 13,-0.6985255977487279,1.1391189288886865,0.4405933311399586,1.0,0.4405933311399586
117,Rhyse Martin,158,2,1222.0,12,Position 12,0.43701314370866645,0.0012783059294912743,0.43829144963815775,1.0,0.43829144963815775
439,Matty Costello,49,2,48.0,4,Position 4,0.2343399054299829,0.19802149868679136,0.43236140411677426,1.0,0.43236140411677426
156,Muizz Mustapha,64,3,16.0,16,Position 16,-0.4801352227743818,0.9079316539493231,0.42779643117494126,1.0,0.42779643117494126
350,John Bateman,46,2,20.0,11,Position 11,-0.1384456418304191,0.5566696500518172,0.41822400822139816,1.0,0.41822400822139816
283,George Hill,39,2,0.0,13,Position 13,0.27741279950109216,0.14245738585650583,0.419870185357598,0.9874208829065749,0.4145885891319467
661,Ukuma Ta'ai,36,1,8.0,16,Position 16,-0.052457351835826546,0.4848194398752867,0.43236208803946014,0.9486832980505138,0.41017469163328163
852,Kian McDermott,14,1,8.0,16,Position 16,0.4320491270816897,0.2576507468583486,0.6896998739400383,0.5916079783099616,0.4080319480623014
606,Tyrone McCarthy,48,2,16.0,18,Position 18,0.6759482696250987,-0.268151436127468,0.4077968334976307,1.0,0.4077968334976307
94,Jack Campagnolo,15,1,8.0,6,Position 6,0.3896182725191238,0.26306496608974306,0.6526832386088668,0.6123724356957945,0.39968522456473116
490,Jason Clark,77,1,10.0,18,Position 18,0.3171302334550853,0.07192488090410179,0.38905511435918705,1.0,0.38905511435918705
34,Jez Litten,163,2,145.0,17,Position 17,-0.21476596803184736,0.6016253344737055,0.38685936644185814,1.0,0.38685936644185814
519,Benjamin Jullien,53,1,36.0,11,Position 11,0.53636223267178,-0.1514984872460236,0.38486374542575635,1.0,0.38486374542575635
434,Liam Hood,93,3,76.0,9,Position 9,-0.013297171297460858,0.38377820895269577,0.3704810376552349,1.0,0.3704810376552349
620,Jamie Ellis,21,3,76.0,7,Position 7,-0.4145834222598531,0.925340268858955,0.5107568465991019,0.724568837309472,0.3700784944881636
530,Morgan Escare,32,3,50.0,1,Position 1,0.33919484551758144,0.06296986627435243,0.40216471179193386,0.8944271909999159,0.35970705348735016
44,Matt Davis,154,3,52.0,17,Position 17,0.29876490056851934,0.05830034693420072,0.35706524750272006,1.0,0.35706524750272006
621,Mitch Clark,24,2,12.0,16,Position 16,0.34241036452874823,0.09726588066490571,0.43967624519365395,0.7745966692414834,0.34057175507160614
824,Andrew Badrock,20,1,16.0,18,Position 18,0.14371697176218698,0.3332964486109918,0.47701342037317873,0.7071067811865476,0.3372994242628639
153,Jack Broadbent,119,3,172.0,1,Position 1,-0.4292972878000404,0.7621973602840526,0.3329000724840122,1.0,0.3329000724840122
410,Jake Clifford,25,1,132.0,7,Position 7,0.30238784604286484,0.11673488906305919,0.419122735105924,0.7905694150420949,0.33134561552353325
21,Oliver Gildart,108,3,140.0,4,Position 4,-0.5445942021651806,0.8757437983874424,0.3311495962222618,1.0,0.3311495962222618
383,Tom Lineham,64,2,96.0,5,Position 5,0.30353744322017506,0.023211846949319565,0.3267492901694946,1.0,0.3267492901694946
733,Danny McGuire,22,1,20.0,6,Position 6,0.009169737229880657,0.4312497860965801,0.4404195233264608,0.7416198487095663,0.32662386025810913
339,Jake Burns,28,1,20.0,17,Position 17,-0.33727477889733826,0.7251757873119545,0.3879010084146163,0.8366600265340756,0.3245412679927675
446,Nathan Mason,31,4,8.0,16,Position 16,0.2040055628906492,0.15291727926740248,0.3569228421580517,0.8803408430829505,0.3142137557809821
203,George Williams,134,2,213.0,6,Position 6,0.2986934060929088,0.009047190339326184,0.30774059643223495,1.0,0.30774059643223495
50,Edwin Ipape,87,1,88.0,9,Position 9,-0.3092937449524149,0.6145054735068611,0.3052117285544462,1.0,0.3052117285544462
588,Mark Ioane,30,2,12.0,16,Position 16,0.17009207134779514,0.17912631679188007,0.3492183881396752,0.8660254037844386,0.302431995597613
850,Tristan Powell,36,1,4.0,13,Position 13,0.3481575392220681,-0.032086495230797034,0.31607104399127106,0.9486832980505138,0.29985132043190804
87,George Delaney,88,1,12.0,16,Position 16,0.19349258155764953,0.10512530187110541,0.29861788342875495,1.0,0.29861788342875495
801,Cooper Jenkins,49,1,28.0,10,Position 10,-0.26872129008526,0.55982727756204,0.29110598747677996,1.0,0.29110598747677996
800,Keenan Palasia,42,1,8.0,10,Position 10,-0.26872129008526,0.55982727756204,0.29110598747677996,1.0,0.29110598747677996
408,Joe Lovodua,46,1,24.0,18,Position 18,0.34876017795365316,-0.06073975352214659,0.28802042443150655,1.0,0.28802042443150655
326,Cai Taylor-Wray,18,1,20.0,1,Position 1,0.7624310833179087,-0.34473219074913297,0.4176988925687757,0.6708203932499369,0.28020093537304924
600,Michael Shenton,42,1,48.0,4,Position 4,0.29010855462255736,-0.01041584847786671,0.27969270614469066,1.0,0.27969270614469066
527,Ellis Robson,16,3,4.0,18,Position 18,-0.3445283339326659,0.7359916644809938,0.39146333054832794,0.6324555320336759,0.24758314899361747
438,Riley Dean,27,3,50.0,6,Position 6,0.6068071531927549,-0.3160424945442055,0.2907646586485494,0.8215838362577492,0.23888754370065016
289,Ugo Tison,42,2,17.0,17,Position 17,-0.36683186665638035,0.5840802853379505,0.2172484186815702,1.0,0.2172484186815702
517,Mitch Garbutt,34,2,24.0,16,Position 16,-0.5914174321875961,0.8117229727193663,0.2203055405317702,0.9219544457292888,0.20311167251205955
789,Jared Waerea-Hargreaves,20,1,4.0,10,Position 10,-0.06857950711052078,0.3535863180288962,0.2850068109183754,0.7071067811865476,0.2015302486847354
494,Lucas Albert,36,2,12.0,7,Position 7,-0.26909732608256465,0.4804745452521962,0.21137721916963154,0.9486832980505138,0.20053003741459233
613,Joe Arundel,31,1,24.0,4,Position 4,-0.023518080924995546,0.25051005727297715,0.2269919763479816,0.8803408430829505,0.19983030783124728
155,Cain Robb,70,2,0.0,15,Position 15,0.5806816338813494,-0.3808815237647715,0.1998001101165779,1.0,0.1998001101165779
792,Daejarn Asi,50,1,48.0,7,Position 7,0.06408915962726855,0.13252433727899077,0.19661349690625932,1.0,0.19661349690625932
267,Sylvester Namo,20,1,8.0,16,Position 16,-0.04510989614750076,0.31665868805130015,0.2715487919037994,0.7071067811865476,0.1920139921781912
797,Luke Keary,24,1,18.0,7,Position 7,0.15388730349882118,0.08750344175851561,0.24139074525733678,0.7745966692414834,0.18698046726205247
793,Zac Cini,34,1,24.0,3,Position 3,0.06408915962726855,0.13252433727899077,0.19661349690625932,0.9219544457292888,0.18126868756310754
114,Andy Ackers,133,4,60.0,9,Position 9,0.1388583675603037,0.04032591817471085,0.17918428573501455,1.0,0.17918428573501455
406,Josh Griffin,113,3,152.0,4,Position 4,-0.06456170430186067,0.23575981131531293,0.17119810701345226,1.0,0.17119810701345226
51,Kai O'Donnell,49,1,56.0,12,Position 12,-0.4916861170257035,0.6429533545078759,0.15126723748217247,1.0,0.15126723748217247
607,Jesse Sene-Lefao,49,1,28.0,12,Position 12,0.9082712472621108,-0.7605971402961353,0.1476741069659755,1.0,0.1476741069659755
654,Danny Kirmond,19,1,4.0,11,Position 11,-0.13561228863858338,0.34310419887386173,0.20749191023527835,0.689202437604511,0.14300393031737024
263,Umyla Hanley,76,2,124.0,3,Position 3,0.35840365261464185,-0.21570969983307847,0.14269395278156338,1.0,0.14269395278156338
790,Jeremiah Simbiken,13,1,4.0,11,Position 11,-0.03300556768723549,0.27201910697089127,0.23901353928365576,0.570087712549569,0.13625868187859588
788,Isaac Liu,51,1,12.0,13,Position 13,-0.20819288699395955,0.3321010799185051,0.12390819292454558,1.0,0.12390819292454558
6,Lewis Martin,70,1,172.0,5,Position 5,-0.4919236786347109,0.5984650583863383,0.10654137975162742,1.0,0.10654137975162742
337,Aaron Pene,30,1,4.0,16,Position 16,-0.8173299403809926,0.9356869852082381,0.11835704482724552,0.8660254037844386,0.1025002075372482
164,Abbas Miski,71,1,228.0,2,Position 2,0.07601908886232824,0.02647895820220028,0.10249804706452852,1.0,0.10249804706452852
791,Daniel Okoro,12,1,0.0,16,Position 16,-0.5201326526276571,0.7062463980284808,0.1861137454008237,0.5477225575051661,0.1019386966178045
581,Lee Mossop,44,1,24.0,8,Position 8,-0.7407125045483148,0.8410058493337181,0.1002933447854033,1.0,0.1002933447854033
760,Greg Bird,15,1,8.0,6,Position 6,-0.18292725409964042,0.33861304770892897,0.15568579360928855,0.6123724356957945,0.09533768863575279
445,Will Hopoate,27,1,20.0,4,Position 4,-0.21953642732001166,0.32498860849454464,0.10545218117453298,0.8215838362577492,0.08663780755112001
593,Chris Green,38,2,4.0,16,Position 16,-0.05087858524275104,0.13714504765678015,0.0862664624140291,0.9746794344808963,0.08408214680037339
272,Jack Farrimond,35,1,98.0,6,Position 6,-0.3462199046978691,0.43121600531443177,0.08499610061656265,0.9354143466934853,0.0795065719297357
218,Matty Storton,135,2,52.0,18,Position 18,-0.861317770182453,0.9261829297964517,0.06486515961399864,1.0,0.06486515961399864
330,Sam Walters,91,2,72.0,18,Position 18,-0.1284603538911643,0.19243707241522784,0.06397671852406353,1.0,0.06397671852406353
409,Scott Taylor,83,1,34.0,8,Position 8,0.04165692839890783,0.013445943011100431,0.05510287141000826,1.0,0.05510287141000826
151,Liam Horne,74,2,36.0,9,Position 9,-0.08444162565895119,0.13934154394175238,0.05489991828280119,1.0,0.05489991828280119
463,Romain Franco,12,2,12.0,5,Position 5,-0.14342827121744056,0.2324616112595785,0.08903334004213795,0.5477225575051661,0.048765568711106905
84,Curtis Sironen,92,1,68.0,12,Position 12,-0.3043962967658968,0.34533151351115504,0.04093521674525824,1.0,0.04093521674525824
199,Matt Dufty,80,1,172.0,1,Position 1,0.10151853240154989,-0.06123731557765483,0.04028121682389506,1.0,0.04028121682389506
572,Benjamin Laguerre,23,1,32.0,5,Position 5,0.15390188721834006,-0.11007557084235015,0.04382631637598991,0.758287544405155,0.03323294982507282
676,Junior Moors,18,1,12.0,16,Position 16,0.2773989911767302,-0.24033275272115362,0.037066238455576606,0.6708203932499369,0.024864788657065835
521,Maxime Stefani,24,1,12.0,12,Position 12,0.24859916502762733,-0.24239695865676383,0.0062022063708634945,0.7745966692414834,0.004804208396819171
912,Jacob Host,12,1,4.0,18,Position 18,0.0,-0.0,0.0,0.5477225575051661,0.0
913,Adam Cook,23,1,147.0,6,Position 6,0.0,-0.0,0.0,0.758287544405155,0.0
903,Ben Condon,21,1,12.0,18,Position 18,0.0,-0.0,0.0,0.724568837309472,0.0
863,Noah Hodkinson,16,1,62.0,5,Position 5,0.0,-0.0,0.0,0.6324555320336759,0.0
866,Taylor Kerr,21,2,8.0,18,Position 18,0.0,-0.0,0.0,0.724568837309472,0.0
889,Toa Mata'afa,19,1,4.0,1,Position 1,0.0,-0.0,0.0,0.689202437604511,0.0
890,Nikau Williams,16,1,26.0,4,Position 4,0.0,-0.0,0.0,0.6324555320336759,0.0
958,Lachlan Webster,13,1,4.0,1,Position 1,0.0,-0.0,0.0,0.570087712549569,0.0
955,Tom Humphreys,15,1,0.0,15,Position 15,0.0,-0.0,0.0,0.6123724356957945,0.0
893,Xavier Va'a,23,1,4.0,16,Position 16,0.0,-0.0,0.0,0.758287544405155,0.0
944,George Hirst,15,1,4.0,11,Position 11,0.0,-0.0,0.0,0.6123724356957945,0.0
951,Jack Bird,13,1,12.0,3,Position 3,0.0,-0.0,0.0,0.570087712549569,0.0
945,Jake Arthur,19,1,20.0,6,Position 6,0.0,-0.0,0.0,0.689202437604511,0.0
947,James Roumanos,19,1,4.0,10,Position 10,0.0,-0.0,0.0,0.689202437604511,0.0
941,Luke Polselli,20,1,24.0,4,Position 4,0.0,-0.0,0.0,0.7071067811865476,0.0
943,Tray Lolesio,19,2,4.0,16,Position 16,0.0,-0.0,0.0,0.689202437604511,0.0
938,Maika Sivo,19,1,116.0,5,Position 5,0.0,-0.0,0.0,0.689202437604511,0.0
857,Joe Stimson,33,1,6.0,13,Position 13,0.0,-0.0,0.0,0.9082951062292475,0.0
861,Jake Davies,23,2,36.0,18,Position 18,0.0,-0.0,0.0,0.758287544405155,0.0
854,Presley Cassell,26,2,8.0,16,Position 16,0.0,-0.0,0.0,0.806225774829855,0.0
891,Scott Galeano,20,1,40.0,2,Position 2,0.0,-0.0,0.0,0.7071067811865476,0.0
896,Jack Martin,23,1,0.0,8,Position 8,0.0,-0.0,0.0,0.758287544405155,0.0
895,Jesse Dee,13,1,8.0,11,Position 11,0.0,-0.0,0.0,0.570087712549569,0.0
906,Asher O'Donnell,16,1,8.0,11,Position 11,0.0,-0.0,0.0,0.6324555320336759,0.0
907,Albert Hopoate,22,1,48.0,2,Position 2,0.0,-0.0,0.0,0.7416198487095663,0.0
894,Oliver Field,21,1,16.0,12,Position 12,0.0,-0.0,0.0,0.724568837309472,0.0
902,Zac Lipowicz,23,1,24.0,12,Position 12,0.0,-0.0,0.0,0.758287544405155,0.0
901,Josh Allen,21,1,4.0,8,Position 8,0.0,-0.0,0.0,0.724568837309472,0.0
900,Toby Sexton,23,1,100.0,6,Position 6,0.0,-0.0,0.0,0.758287544405155,0.0
899,Solomona Faataape,20,1,32.0,4,Position 4,0.0,-0.0,0.0,0.7071067811865476,0.0
898,Charlie Staines,22,1,40.0,1,Position 1,0.0,-0.0,0.0,0.7416198487095663,0.0
897,Karl Lawton,19,1,8.0,9,Position 9,0.0,-0.0,0.0,0.689202437604511,0.0
905,Chris Patolo,19,1,8.0,8,Position 8,0.0,-0.0,0.0,0.689202437604511,0.0
986,Tom Inman,12,1,8.0,9,Position 9,0.0,-0.0,0.0,0.5477225575051661,0.0
937,Alexis Lis,13,1,0.0,18,Position 18,0.0,-0.0,0.0,0.570087712549569,0.0
911,David Klemmer,17,1,4.0,10,Position 10,0.0,-0.0,0.0,0.6519202405202649,0.0
916,Ryan Sutton,18,1,8.0,10,Position 10,0.0,-0.0,0.0,0.6708203932499369,0.0
915,Caleb Aekins,23,1,20.0,1,Position 1,0.0,-0.0,0.0,0.758287544405155,0.0
920,Eliot Peposhi,19,1,4.0,18,Position 18,0.0,-0.0,0.0,0.689202437604511,0.0
921,Tyson Smoothy,22,1,24.0,9,Position 9,0.0,-0.0,0.0,0.7416198487095663,0.0
923,Jazz Tevaga,18,1,16.0,13,Position 13,0.0,-0.0,0.0,0.6708203932499369,0.0
971,Cole Geyer,12,1,8.0,17,Position 17,0.0,-0.0,0.0,0.5477225575051661,0.0
919,Ebon Scurr,12,1,0.0,16,Position 16,0.0,-0.0,0.0,0.5477225575051661,0.0
917,Zac Fulton,18,1,8.0,12,Position 12,0.0,-0.0,0.0,0.6708203932499369,0.0
908,Josh Smith,19,1,36.0,3,Position 3,0.0,-0.0,0.0,0.689202437604511,0.0
909,Toafofoa Sipley,16,1,12.0,16,Position 16,0.0,-0.0,0.0,0.6324555320336759,0.0
930,Henry O'Kane,13,1,20.0,12,Position 12,0.0,-0.0,0.0,0.570087712549569,0.0
929,Brendan Hands,20,1,12.0,9,Position 9,0.0,-0.0,0.0,0.7071067811865476,0.0
914,Jacob Alick-Wiencke,19,1,24.0,11,Position 11,0.0,-0.0,0.0,0.689202437604511,0.0
967,Cody Hunter,16,1,62.0,6,Position 6,0.0,-0.0,0.0,0.6324555320336759,0.0
936,Tom Weaver,22,1,136.0,6,Position 6,0.0,-0.0,0.0,0.7416198487095663,0.0
935,Krystian Mapapalangi,20,1,32.0,4,Position 4,0.0,-0.0,0.0,0.7071067811865476,0.0
927,Paul Ulberg,18,1,28.0,2,Position 2,0.0,-0.0,0.0,0.6708203932499369,0.0
928,Thomas Lacans,17,1,16.0,7,Position 7,0.0,-0.0,0.0,0.6519202405202649,0.0
167,Liam Marshall,165,1,498.0,5,Position 5,-1.242034690288031,1.239499000454685,-0.0025356898333459554,1.0,-0.0025356898333459554
537,Will Maher,51,2,0.0,16,Position 16,-0.08316564446667817,0.07888602347435168,-0.004279620992326483,1.0,-0.004279620992326483
464,Isaac Shaw,13,3,0.0,16,Position 16,0.17343805674199306,-0.18148140711374958,-0.008043350371756519,0.570087712549569,-0.004585415214669399
831,Ky Rodwell,29,1,4.0,10,Position 10,-0.2964741054213359,0.2874974414257845,-0.008976663995551415,0.85146931829632,-0.0076433539728672836
503,Tony Gigot,53,4,92.0,6,Position 6,0.1644282831095377,-0.18393925276001466,-0.019510969650476967,1.0,-0.019510969650476967
78,Jonathan Bennison,101,2,214.0,5,Position 5,-0.8650288046762689,0.8408075920461694,-0.024221212630099465,1.0,-0.024221212630099465
198,Jayden Nikorima,44,3,48.0,6,Position 6,-0.5061520951013263,0.47161677935000074,-0.03453531575132557,1.0,-0.03453531575132557
458,Jack Croft,44,2,16.0,3,Position 3,0.2563275757748781,-0.2969900538744692,-0.040662478099591115,1.0,-0.040662478099591115
578,Joel Thompson,15,1,4.0,12,Position 12,-0.42498149249523476,0.34171389267183533,-0.08326759982339943,0.6123724356957945,-0.050990782918397815
636,Ata Hingano,24,2,5.0,15,Position 15,0.014808410623186087,-0.08219158667131661,-0.06738317604813052,0.7745966692414834,-0.0521947837297944
767,Shaun Lunt,13,2,0.0,17,Position 17,1.1104332564039168,-1.2023359935332156,-0.09190273712929886,0.570087712549569,-0.05239262118708633
388,Mason Lino,100,1,402.0,7,Position 7,-0.5652326406875562,0.5062813602674018,-0.058951280420154406,1.0,-0.058951280420154406
595,Josh Wood,16,2,4.0,17,Position 17,-0.012919310326221681,-0.08052662018664879,-0.09344593051287046,0.6324555320336759,-0.0591003956988994
499,Joe Bretherton,23,1,8.0,12,Position 12,0.07107140525577126,-0.15183147247441497,-0.08076006721864372,0.758287544405155,-0.0612393530572206
626,Jack Logan,13,2,20.0,3,Position 3,-0.020987375900565302,-0.09085895186263106,-0.11184632776319636,0.570087712549569,-0.06376221715158997
395,Tanguy Zenon,19,3,32.0,14,Position 14,-0.38581022132729204,0.2823045356261342,-0.10350568570115781,0.689202437604511,-0.07133637089116435
324,Lucas Green,13,1,0.0,16,Position 16,-0.3108536013017937,0.18394986875914018,-0.1269037325426535,0.570087712549569,-0.07234625859924364
481,Dean Whare,36,1,24.0,3,Position 3,-0.11470344118956795,0.036856128511448726,-0.07784731267811923,0.9486832980505138,-0.07385244533584773
371,Callum Kemp,14,1,0.0,15,Position 15,-0.3040428137798925,0.1596620284435104,-0.1443807853363821,0.5916079783099616,-0.08541682451966157
817,Zac Woolford,43,1,8.0,9,Position 9,-0.48316233231079464,0.39635034913771844,-0.0868119831730762,1.0,-0.0868119831730762
219,Corey Johnson,35,1,4.0,17,Position 17,-0.6215012877069173,0.5203417860838205,-0.10115950162309673,0.9354143466934853,-0.0946260491226076
136,Oliver Partington,168,3,48.0,13,Position 13,-0.45678226506580516,0.35740750987523473,-0.09937475519057043,1.0,-0.09937475519057043
275,David Nofoaluma,21,2,48.0,5,Position 5,0.028844847549325866,-0.16851421829224644,-0.13966937074292057,0.724568837309472,-0.10120007356694354
332,Andre Savelio,66,2,60.0,11,Position 11,0.2354703588987417,-0.3367320778238814,-0.10126171892513972,1.0,-0.10126171892513972
387,Lewis Murphy,43,2,120.0,5,Position 5,1.0781436889151856,-1.181264432328214,-0.10312074341302835,1.0,-0.10312074341302835
188,Chris Satae,135,2,68.0,16,Position 16,-1.3382807456622616,1.2295062447621878,-0.10877450090007379,1.0,-0.10877450090007379
109,Luis Roberts,30,2,20.0,2,Position 2,-0.6134620962143537,0.4865593702242175,-0.12690272599013613,0.8660254037844386,-0.10990098451695361
9,Ligi Sao,100,1,20.0,8,Position 8,-0.27363912707061316,0.14979387263177196,-0.1238452544388412,1.0,-0.1238452544388412
187,Romain Navarrete,145,4,20.0,8,Position 8,-0.01346969799806793,-0.11804123999812455,-0.13151093799619248,1.0,-0.13151093799619248
744,Tyler Randell,15,1,12.0,9,Position 9,0.20506464356018603,-0.44504639713275823,-0.2399817535725722,0.6123724356957945,-0.14695821095778397
582,Pauli Pauli,46,2,24.0,18,Position 18,0.8788504003093761,-1.0261619097471923,-0.14731150943781623,1.0,-0.14731150943781623
31,Corey Hall,97,4,76.0,4,Position 4,-1.0269614578930173,0.8782780465492844,-0.14868341134373286,1.0,-0.14868341134373286
152,Joe Westerman,156,3,84.0,13,Position 13,0.5357375399916812,-0.6869315554962505,-0.15119401550456935,1.0,-0.15119401550456935
258,Matty Russell,61,7,100.0,5,Position 5,-0.22625556378480552,0.07505752786818723,-0.1511980359166183,1.0,-0.1511980359166183
227,Stefan Ratchford,137,1,922.0,1,Position 1,-0.20516890305020033,0.04136214879601934,-0.16380675425418098,1.0,-0.16380675425418098
753,Ryan Shaw,20,1,142.0,5,Position 5,0.03139440878792003,-0.2665243823108739,-0.23512997352295384,0.7071067811865476,-0.16626199873829403
751,Chris Clarkson,19,1,16.0,18,Position 18,-0.25161305483478136,0.007625367228162599,-0.24398768760661876,0.689202437604511,-0.1681569090439696
296,Harvey Makin,15,3,0.0,16,Position 16,0.24840201277925933,-0.5241717348497091,-0.2757697220704498,0.6123724356957945,-0.16887377639543363
592,Bill Tupou,38,1,32.0,4,Position 4,0.24877832880942513,-0.4247703385071569,-0.17599200969773177,0.9746794344808963,-0.17153579248534162
429,Greg Eden,73,2,196.0,5,Position 5,-0.02064052841743332,-0.15196048241210305,-0.17260101082953638,1.0,-0.17260101082953638
